text,label
i believe in you moment we all feel til then it s one more skeptical song,fear
i was feeling so carefree and wanted to go and have some fun,joy
i think browsers are more comfortable in my booth if all my attention is not focused on them and they don t feel pressured to make a purchase,fear
سامباولي مرعب فشخ يا جدعان😂 ده هيفشخ اللاعيبه,fear
ربنا يخليهولك ويسعدكوا,joy
i feel was where i fucked up a bit and something i wish i could change,anger
im feeling somewhat indecisive about what to do in terms of an alliance,fear
رفع علم بلد تاني في الاوليمبياد(بصرف النظر عن البلد) مُهين,sadness
برجع كل يوم من بره افتح النت خايفه الاقي حد جديد اعتقل او اتخطف او حد اتصفي وبردو عندي امل اني الاقي الناس خرجت .....,fear
صامته وفي قلبي انين روح مجروحه,sadness
im definitely feeling festive,joy
i mention that im feeling cranky,anger
i was washing the trees hoping it would do some good and concurrently in the general trajectory of my life feeling more and more suspicious of much of the trappings of christianity and even sometimes maybe just kinda or a lot suspicious of its heart and in my head is this song,fear
اهم حدث في الاوليمبياد سباق 100 متر هيبدا يارب يا بولت,none
i know and i feel that its time to wake up to be brave to change my perspective,joy
i hardly feel like i had a weekend if i dont get fucked up,anger
i hate that feeling when im about to do something then i get scared and almost turn around and walk away,fear
: احنا فداء لك ياقائد اليمن يازعيم الرجال الوطنيين,love
ive been feeling very intimidated and overwhelmed by the workload this semester and so ive just been avoiding doing what i need to,fear
: العداءالانجليزي المسلم محمد فارح رغم سقوطه في السباق   ريو2016    نهض وفاز بالذهبيه خونامتعاتقش جابهامن فم السبع ????????,joy
i feel selfish for it,anger
i feel like hes sure of it,joy
كاني سمعت ان فيه ناس داوموا اليوم !!!,surprise
الحب لا يعرف سن ولا مله ولا زمن ولا ظروف الحب مساحه شاسعه خارج حدود المنطق !,joy
االان عويل بني سعود يرتفع متباكين علي نقل المعركه الي العمق السعودي ويبرروا انهم ليسوا طرفا في حرب اليمن,anger
i feel about puppy mills puppy mills are run by greedy people who do not care about the quality of life for animals,anger
i have already said i am one of many feeling threatened and attacked by the government and media of today and have had to look outside my own small life,fear
sniper1 الله ينصركم ، قلوبنا معكم,sympathy
:   تخاف تذكرني ، وانا خايف انساك .!,fear
: موجوع قلبي عليكم بصراحه بس ماباليد حيله غير وقفتنا معكم ونساندكم وفقكم الله  اضراب الاطباء العمانيين5,sympathy
مش عارفه لما الاوليمبياد تخلص انا هعمل ايه في حياتي,sadness
going to take my driving test,fear
عادي جدا انك تحب حد من غير سبب  علشان الحب نفسه هو حب كدا من غير ازاي وليه,joy
emy93 الحمد لله ع اوف الخميس صدق من يشوف مصيبه غيره تهون عليه مصيبته 😹 اجل بداوم بكره تضامناً معكم,sympathy
: في .. لا ترضي بالقليل من المشاعر .. فالحب كلٌ | والكل لا يتجزّا |  jlaz505,love
: البعض يتغير عليك  فجاه ما يدري اني  نسيت عشاء البارح 😅,surprise
h اهل الموصل بين نار الدواعش وجحيم الحشد (اعانهم الله) حرب بغيضه ع اهل السنه لاحول ولاقوه الي بالله,sympathy
هل بامكان الخضر تجاوز عقبه الارجنتين في الاوليمبياد؟؟؟؟؟ بالتوفيق للخضر,surprise
هل تتوقعون ان ننجح في الاوليمبياد وهيئه الرياضه تحارب بعض الالعاب الفرديه؟  عوده اتحاد بناء الاجسام مطلب رئيسي,surprise
الدونيا سيرك و مسرحيه و ناس كتير عينيها عليا :(,sadness
عليهذا بجب ان نحاكم ثلاث ارباع الفنانين والمصممين المغاربه يوميا في سرقه شكرا ست نضال يا مناضله لفكر وكلمه حق با ابنه مناضل,love
بنات مصر مشرفينا في الاوليمبياد,joy
sa اذاكان هدفك(الارسول الله)التغريدات قديمهليه الان فضحتيه انتي هدفك انتقام منه عشان فضح قذفك للسعوديات  امجد طه يقذف النبي والسعوديه,anger
ضميني علي صدرك عيشيني العُمر عمرين قولي انا قلبك انا عيونك الثنتين😴💜  رتويت  رومنسي  بوح  خواطر  غزل  شوق  ذوق  صباحيات  جميل  رائع,love
الاختيار: قصه سيدي الحارث تربيزه خبط بالعقل اغنيهكام واحد لزاب يخت عالقهوه افضل ضيف: زاب ثروت ♥ اشهر زبون لكلوك  3alahwa,joy
يوحشني كلامك واجبر الشوق بالصمت وعمر صمتي ما كان معناه اني نسـيتك  شوق  ذوق,sadness
i can remember when cammie was a couple of months old looking at her sweet innocent face and just sobbing thinking about her going to school the thought that someone would hurt her feelings be unkind to her be unfair to her the thought that a teacher might be mean to her or not love her,anger
اهو رجب ده عضلات بس مفيش مخ ، لو فيه مخ هو ومدربه كان زمان جاب الدهب مرتاح من شويه المغفلين دول,anger
ده بيهينوه دلوقتي وبيخلوه يذيع العاب غريبه في الاوليمبياد وكان مراسل قبل ما يرجع يعلق,none
im feeling really hateful and disgruntled about my job but i sure hope i dont lose it for being late,anger
قلوبنا معكم يامن يسكن المخيمات من السوريين 💔  تراجف ايديني من البرد وقول,sympathy
: بابا ليش عن تبكي !! مو اتفقنا ان ماما شهيده ؟!,sadness
i can t help feeling jealous,anger
اليوم الجو  رووووعه اكيد متضامن مع  المعاشات,sympathy
albalwi:     ام عبدالله 11K متابع  ❤️تستااااااهلي ياقلبيًً كا خير  ????????☄رائع  ????☄مميز  ????????ذوق  تستحق ❤️المتابعه ????,love
i am feeling completely overwhelmed i have two strategies that help me to feel grounded pour my heart out in my journal in the form of a letter to god and then end with a list of five things i am most grateful for,fear
